Sample_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-A2-A04U-01	9	83188156	84161466	706	-0.0923
TCGA-A2-A04U-01	9	84162452	84768462	449	0.3066
TCGA-A2-A04U-01	9	84768862	85112728	305	-0.0515
TCGA-A2-A04U-01	9	85113635	85114114	2	-1.3132
TCGA-A2-A04U-01	9	85115650	86765644	1029	-0.09
TCGA-A2-A04U-01	9	86770951	87135495	282	0.3155
TCGA-A2-A04U-01	9	87137753	88182937	803	0.5611
TCGA-A2-A04U-01	9	88183010	88668046	276	0.2425
TCGA-A2-A04U-01	9	88671574	88819498	102	0.3712
TCGA-A2-A04U-01	9	88820314	89163883	248	-0.0199
TCGA-A2-A04U-01	9	89164431	89312994	76	-0.5782
TCGA-A2-A04U-01	9	89313378	91327435	1458	0.0445
TCGA-A2-A04U-01	9	91327989	92925817	845	-0.0837
TCGA-A2-A04U-01	9	92926876	94511224	882	0.2805
TCGA-A2-A04U-01	9	94517588	95957559	1116	-0.1175
TCGA-A2-A04U-01	9	95958637	97160064	617	0.2663
TCGA-A2-A04U-01	9	97164545	97917987	446	-0.0469
TCGA-A2-A04U-01	9	97918480	98011936	48	0.3348
TCGA-A2-A04U-01	9	98012364	98295824	177	0.2427
TCGA-A2-A04U-01	9	98299357	99533290	939	0.359
TCGA-A2-A04U-01	9	99538517	101643358	1260	-0.0802
TCGA-A2-A04U-01	9	101644369	103824302	1088	0.029
TCGA-A2-A04U-01	9	103828605	104106162	109	0.663
TCGA-A2-A04U-01	9	104106905	104277770	128	0.3106
TCGA-A2-A04U-01	9	104278432	104878036	460	0.6364
TCGA-A2-A04U-01	9	104878059	105489297	488	0.495
TCGA-A2-A04U-01	9	105489464	106215792	354	-0.0409
TCGA-A2-A04U-01	9	106215809	106892243	464	0.375
TCGA-A2-A04U-01	9	106909450	107218824	224	0.6962
TCGA-A2-A04U-01	9	107219200	107619836	305	0.538
TCGA-A2-A04U-01	9	107623436	107755609	123	0.6445
TCGA-A2-A04U-01	9	107755975	108445552	636	0.3799
TCGA-A2-A04U-01	9	108446054	108591705	117	0.3295
TCGA-A2-A04U-01	9	108591755	109280104	563	-0.057
TCGA-A2-A04U-01	9	109289955	111423514	1650	0.301
TCGA-A2-A04U-01	9	111423917	111556631	65	-0.1356
TCGA-A2-A04U-01	9	111562257	112312445	497	0.2479
TCGA-A2-A04U-01	9	112314050	113553046	596	0.5505
TCGA-A2-A04U-01	9	113554004	114135966	419	0.6725
TCGA-A2-A04U-01	9	114136186	115445705	1015	0.3736
TCGA-A2-A04U-01	9	115446792	117017439	1100	0.6179
TCGA-A2-A04U-01	9	117017531	117320494	279	0.3422
TCGA-A2-A04U-01	9	117324876	117326684	7	0.5812
TCGA-A2-A04U-01	9	117330938	119844867	1954	-0.0468
TCGA-A2-A04U-01	9	119845880	120132179	222	0.3799
TCGA-A2-A04U-01	9	120132522	120137248	3	-0.5147
TCGA-A2-A04U-01	9	120139225	120315540	123	0.3662
TCGA-A2-A04U-01	9	120316507	122155871	1153	0.5866
TCGA-A2-A04U-01	9	122159340	122863411	463	0.339
TCGA-A2-A04U-01	9	122865622	123624283	423	0.5679
TCGA-A2-A04U-01	9	123626684	124099110	350	0.9427
TCGA-A2-A04U-01	9	124099376	124250189	99	0.7391
TCGA-A2-A04U-01	9	124261595	125677426	721	1.0636
TCGA-A2-A04U-01	9	125679692	125949176	142	0.9437
TCGA-A2-A04U-01	9	125951624	126122785	171	0.523
TCGA-A2-A04U-01	9	126123748	127348436	778	0.2741
TCGA-A2-A04U-01	9	127354547	128652534	589	0.1659
TCGA-A2-A04U-01	9	128658672	128696999	12	0.0182
TCGA-A2-A04U-01	9	128697188	132503661	2241	-0.1679
TCGA-A2-A04U-01	9	132504927	138044505	2392	-0.0716
TCGA-A2-A04U-01	10	366509	385604	13	0.2114
TCGA-A2-A04U-01	10	385863	1789549	586	0.3588
TCGA-A2-A04U-01	10	1789736	3307049	937	0.6836
TCGA-A2-A04U-01	10	3307300	4289852	874	0.6224
TCGA-A2-A04U-01	10	4290632	5759901	1054	0.7181
TCGA-A2-A04U-01	10	5760380	7690456	1569	0.596
TCGA-A2-A04U-01	10	7693913	8282084	427	0.6972
TCGA-A2-A04U-01	10	8282278	9098982	686	0.4696
TCGA-A2-A04U-01	10	9101913	11342121	1721	0.4051
TCGA-A2-A04U-01	10	11342143	12154414	437	0.5268
TCGA-A2-A04U-01	10	12158906	12871754	565	0.771
TCGA-A2-A04U-01	10	12872134	13164233	246	0.8864
TCGA-A2-A04U-01	10	13165227	13238576	68	0.7664
TCGA-A2-A04U-01	10	13239056	13735194	404	0.5671
TCGA-A2-A04U-01	10	13735517	14231206	493	0.7853
TCGA-A2-A04U-01	10	14233714	14890370	610	0.2723
TCGA-A2-A04U-01	10	14897040	15134814	91	0.5166
TCGA-A2-A04U-01	10	15135238	16306666	860	0.3332
TCGA-A2-A04U-01	10	16307019	16829457	405	0.578
TCGA-A2-A04U-01	10	16829777	18393610	1075	0.3218
TCGA-A2-A04U-01	10	18393908	18406580	12	0.0351
TCGA-A2-A04U-01	10	18406830	18450598	50	0.2762
TCGA-A2-A04U-01	10	18454670	18724620	213	-0.0777
TCGA-A2-A04U-01	10	18724809	19162143	259	0.1314
TCGA-A2-A04U-01	10	19163711	21127612	1568	-0.0505
TCGA-A2-A04U-01	10	21128677	23487065	1256	-0.1206
TCGA-A2-A04U-01	10	23487534	23623149	94	-0.027
TCGA-A2-A04U-01	10	23624091	24649478	762	0.3502
TCGA-A2-A04U-01	10	24650736	26279935	1022	-0.0411
TCGA-A2-A04U-01	10	26280826	27287322	634	-0.135
TCGA-A2-A04U-01	10	27288203	28680006	837	0.306
TCGA-A2-A04U-01	10	28680332	30764799	1707	-0.0829
TCGA-A2-A04U-01	10	30765175	30765248	2	1.1927
TCGA-A2-A04U-01	10	30765375	33531428	1792	-0.1155
TCGA-A2-A04U-01	10	33533693	34305543	554	0.8335
TCGA-A2-A04U-01	10	34309033	34309490	2	-0.3682
TCGA-A2-A04U-01	10	34312750	35414954	451	0.8064
TCGA-A2-A04U-01	10	35418257	36341261	675	1.1681
TCGA-A2-A04U-01	10	36343398	36645784	218	0.98
TCGA-A2-A04U-01	10	36654128	37063297	248	0.8502
TCGA-A2-A04U-01	10	37069763	37843159	443	1.1993
TCGA-A2-A04U-01	10	37846457	38030753	91	0.5864
TCGA-A2-A04U-01	10	38032751	38707235	220	0.8949
TCGA-A2-A04U-01	10	38717496	38770869	13	1.3219
TCGA-A2-A04U-01	10	38770921	42520575	51	0.3329
TCGA-A2-A04U-01	10	42522228	43092778	304	0.5653
TCGA-A2-A04U-01	10	43092812	43093583	10	-0.0444
TCGA-A2-A04U-01	10	43093826	43144239	90	0.498
TCGA-A2-A04U-01	10	43147472	43308293	76	0.8107
TCGA-A2-A04U-01	10	43309500	43464018	77	0.6078
TCGA-A2-A04U-01	10	43469227	44047400	423	0.804
TCGA-A2-A04U-01	10	44047490	45402908	865	0.5944
TCGA-A2-A04U-01	10	45403449	46041001	119	0.7373
TCGA-A2-A04U-01	10	47084490	47283243	151	0.9452
TCGA-A2-A04U-01	10	47304942	48188464	34	0.6622
TCGA-A2-A04U-01	10	48189189	49631357	1152	0.5777
TCGA-A2-A04U-01	10	49632652	50850734	163	0.2711
TCGA-A2-A04U-01	10	50850966	52472346	1248	0.6154
TCGA-A2-A04U-01	10	52474787	53573703	744	0.3669
TCGA-A2-A04U-01	10	53578309	54333311	503	0.4646
TCGA-A2-A04U-01	10	54333511	54566632	189	0.7049
TCGA-A2-A04U-01	10	54568852	54956550	195	1.0476
TCGA-A2-A04U-01	10	54960389	55148139	120	0.758
TCGA-A2-A04U-01	10	55579314	57819189	1139	0.5111
TCGA-A2-A04U-01	10	57819643	58597999	528	0.7203
TCGA-A2-A04U-01	10	58600428	59307951	504	0.8677
TCGA-A2-A04U-01	10	59308198	59695011	304	1.1015
TCGA-A2-A04U-01	10	59705569	59818269	76	0.8605
TCGA-A2-A04U-01	10	59825077	60394580	487	1.1305
TCGA-A2-A04U-01	10	60395550	61918421	1001	1.2543
TCGA-A2-A04U-01	10	61918731	61928110	8	0.9072
TCGA-A2-A04U-01	10	61928233	62055071	75	1.1738
TCGA-A2-A04U-01	10	62055155	62282610	146	1.007
TCGA-A2-A04U-01	10	62286737	62489381	117	0.8327
TCGA-A2-A04U-01	10	62491552	62685804	144	0.5915
TCGA-A2-A04U-01	10	62686000	64258558	926	0.8009
TCGA-A2-A04U-01	10	64260576	65121261	543	0.6961
TCGA-A2-A04U-01	10	65125243	65627232	303	0.3862
TCGA-A2-A04U-01	10	65634079	67514918	842	0.663
TCGA-A2-A04U-01	10	67517915	68345867	435	0.2377
TCGA-A2-A04U-01	10	68348078	68374922	2	-1.1124
TCGA-A2-A04U-01	10	68375072	69424130	605	0.1761
TCGA-A2-A04U-01	10	69424600	70305220	709	0.2891
TCGA-A2-A04U-01	10	70306186	72124937	1229	0.3536
TCGA-A2-A04U-01	10	72127475	72587216	197	0.2685
TCGA-A2-A04U-01	10	72595565	74857721	922	0.2121
TCGA-A2-A04U-01	10	74858077	75453789	315	0.4878
TCGA-A2-A04U-01	10	75455418	77189006	1266	0.5941
TCGA-A2-A04U-01	10	77196642	78470833	1048	0.3186
TCGA-A2-A04U-01	10	78470869	79487437	825	-0.1168
TCGA-A2-A04U-01	10	80248789	80518424	162	0.2087
TCGA-A2-A04U-01	10	80520778	81313756	558	0.5794
TCGA-A2-A04U-01	10	81315235	81798050	293	0.3754
TCGA-A2-A04U-01	10	81799294	85154205	2477	-0.0673
TCGA-A2-A04U-01	10	85162157	86346470	873	0.3477
TCGA-A2-A04U-01	10	86349530	86668024	167	0.4996
TCGA-A2-A04U-01	10	86668961	89159378	1464	0.2662
TCGA-A2-A04U-01	10	89159501	91879075	1771	-0.0626
TCGA-A2-A04U-01	10	91881578	92855454	280	-0.1923
TCGA-A2-A04U-01	10	92857826	96610691	2353	-0.1218
TCGA-A2-A04U-01	10	96610763	97776266	696	-0.1948
TCGA-A2-A04U-01	10	97780022	99494433	1051	-0.0984
TCGA-A2-A04U-01	10	99494583	103859796	2151	-0.1849
TCGA-A2-A04U-01	10	103862101	106873872	2079	-0.0637
TCGA-A2-A04U-01	10	106879273	107050082	143	0.5837
TCGA-A2-A04U-01	10	107051612	109843573	1768	0.3404
TCGA-A2-A04U-01	10	109849545	111236507	902	0.2594
TCGA-A2-A04U-01	10	111237087	112606331	1011	0.3193
TCGA-A2-A04U-01	10	112608402	115710038	2101	0.6058
TCGA-A2-A04U-01	10	115712105	116627195	679	0.4643
TCGA-A2-A04U-01	10	116634943	116636627	2	1.703
TCGA-A2-A04U-01	10	116637192	117478333	533	0.4225
TCGA-A2-A04U-01	10	117478477	117677517	153	0.6004
TCGA-A2-A04U-01	10	117678346	118123842	339	0.4515
TCGA-A2-A04U-01	10	118130710	118912386	541	1.0499
TCGA-A2-A04U-01	10	118913855	120484308	1038	1.6026
TCGA-A2-A04U-01	10	120484796	120645909	161	1.923
TCGA-A2-A04U-01	10	120646217	120647658	15	2.4082
TCGA-A2-A04U-01	10	120647811	120853092	188	1.8847
TCGA-A2-A04U-01	10	120857245	121141550	237	2.4123
TCGA-A2-A04U-01	10	121141898	122009036	790	2.5998
TCGA-A2-A04U-01	10	122009999	123536098	1135	2.4503
TCGA-A2-A04U-01	10	123536207	123797321	237	1.9093
TCGA-A2-A04U-01	10	123797439	124428645	304	0.8845
TCGA-A2-A04U-01	10	124429773	125711519	807	0.5854
TCGA-A2-A04U-01	10	125713557	125752870	23	0.8433
TCGA-A2-A04U-01	10	125756205	126225673	364	1.0253
TCGA-A2-A04U-01	10	126227322	126996984	578	1.3884
TCGA-A2-A04U-01	10	126999382	127553448	466	0.67
TCGA-A2-A04U-01	10	127553547	129293818	1403	0.346
TCGA-A2-A04U-01	10	129294365	130381157	787	0.6305
TCGA-A2-A04U-01	10	130383003	133411599	699	0.2556
TCGA-A2-A04U-01	11	456012	2487244	566	-0.8131
TCGA-A2-A04U-01	11	2598973	3428208	431	-0.1254
TCGA-A2-A04U-01	11	3519839	3798037	108	0.426
TCGA-A2-A04U-01	11	3805057	4182676	252	0.2043
TCGA-A2-A04U-01	11	4184726	4751650	380	0.3351
TCGA-A2-A04U-01	11	4755277	5757241	784	-0.0567
TCGA-A2-A04U-01	11	5815609	6609785	417	-0.7339
TCGA-A2-A04U-01	11	6612529	6614875	3	-2.5851
TCGA-A2-A04U-01	11	6615437	7016598	260	-0.7774
TCGA-A2-A04U-01	11	7017019	8174030	842	-0.6285
TCGA-A2-A04U-01	11	8174116	15287664	5008	-0.7438
TCGA-A2-A04U-01	11	15296342	16776849	925	0.3265
TCGA-A2-A04U-01	11	16778300	17379972	416	0.1842
TCGA-A2-A04U-01	11	17381616	17471635	84	0.3166
TCGA-A2-A04U-01	11	17473633	19528387	1452	0.4789
TCGA-A2-A04U-01	11	19532870	21237999	1509	0.2776
TCGA-A2-A04U-01	11	21240914	22005113	484	0.6056
TCGA-A2-A04U-01	11	22013993	22113825	61	0.8185
TCGA-A2-A04U-01	11	22113860	22945455	568	0.5781
TCGA-A2-A04U-01	11	22950476	26508313	2260	0.2992
TCGA-A2-A04U-01	11	26508353	27739178	836	0.6894
TCGA-A2-A04U-01	11	27742949	30143840	1354	0.3347
TCGA-A2-A04U-01	11	30159138	30785995	440	0.5949
TCGA-A2-A04U-01	11	30786809	32057675	739	0.4642
TCGA-A2-A04U-01	11	32059069	32526522	438	0.6288
TCGA-A2-A04U-01	11	32528078	33477812	381	1.0241
TCGA-A2-A04U-01	11	33480872	34232528	523	1.2032
TCGA-A2-A04U-01	11	34232613	34549404	306	0.8091
TCGA-A2-A04U-01	11	34549631	35563992	864	1.0809
TCGA-A2-A04U-01	11	35564866	35564962	2	2.2212
TCGA-A2-A04U-01	11	35565276	35897669	211	1.0947
TCGA-A2-A04U-01	11	35907196	36082623	145	0.9379
TCGA-A2-A04U-01	11	36085598	36314970	163	0.7555
TCGA-A2-A04U-01	11	36315083	39407753	1421	0.512
TCGA-A2-A04U-01	11	39408107	41115711	1167	0.7884
TCGA-A2-A04U-01	11	41117672	41940546	582	0.5067
TCGA-A2-A04U-01	11	41942069	42915236	653	0.8757
TCGA-A2-A04U-01	11	42918627	42919713	2	-0.5471
TCGA-A2-A04U-01	11	42920057	43302130	265	0.8416
TCGA-A2-A04U-01	11	43304499	43661463	211	0.519
TCGA-A2-A04U-01	11	43663693	44378107	507	0.4567
TCGA-A2-A04U-01	11	44380953	45686010	963	0.5467
TCGA-A2-A04U-01	11	45689480	46139000	232	0.7402
TCGA-A2-A04U-01	11	46139018	46562606	177	0.5939
TCGA-A2-A04U-01	11	46567665	47564588	368	0.3601
TCGA-A2-A04U-01	11	47567867	47984508	193	0.7679
TCGA-A2-A04U-01	11	47988179	48147760	94	0.8877
TCGA-A2-A04U-01	11	48150703	48340431	109	1.3145
TCGA-A2-A04U-01	11	48341564	49410933	191	1.4995
TCGA-A2-A04U-01	11	49413187	49664513	108	1.2384
TCGA-A2-A04U-01	11	49664658	49757483	33	0.6484
TCGA-A2-A04U-01	11	49765617	56244856	116	0.4809
TCGA-A2-A04U-01	11	56246322	57311099	649	-8e-04
TCGA-A2-A04U-01	11	57314348	59371726	1096	0.3111
TCGA-A2-A04U-01	11	59372672	60398982	632	-0.0768
TCGA-A2-A04U-01	11	60405887	60489820	54	0.3527
TCGA-A2-A04U-01	11	60496830	60842499	197	0.6063
TCGA-A2-A04U-01	11	60845293	61888710	494	0.7363
TCGA-A2-A04U-01	11	61890235	62313385	284	0.5786
TCGA-A2-A04U-01	11	62314632	62746827	174	0.23
TCGA-A2-A04U-01	11	62759612	62874527	61	0.0985
TCGA-A2-A04U-01	11	62876502	65903039	839	0.2859
TCGA-A2-A04U-01	11	65906669	66540908	273	0.0603
TCGA-A2-A04U-01	11	66558891	67155392	202	-0.1415
TCGA-A2-A04U-01	11	67156104	67286673	53	0.5279
TCGA-A2-A04U-01	11	67292163	68823832	455	0.2309
TCGA-A2-A04U-01	11	68825298	69332029	311	-0.1501
TCGA-A2-A04U-01	11	69333057	70613001	714	0.2804
TCGA-A2-A04U-01	11	70614646	75116232	2215	-0.7061
TCGA-A2-A04U-01	11	75125557	75445062	191	-0.101
TCGA-A2-A04U-01	11	75445118	75983234	307	0.087
TCGA-A2-A04U-01	11	75983982	76842946	491	0.6807
TCGA-A2-A04U-01	11	76857858	77432569	290	0.4181
TCGA-A2-A04U-01	11	77460846	77998340	255	0.2769
TCGA-A2-A04U-01	11	78010491	78963338	623	0.8358
TCGA-A2-A04U-01	11	78965488	79788504	719	0.358
TCGA-A2-A04U-01	11	79795054	80433161	481	-0.6689
TCGA-A2-A04U-01	11	80434104	81941879	1019	0.0019
TCGA-A2-A04U-01	11	81974087	83612277	931	-0.6666
TCGA-A2-A04U-01	11	83613277	83613363	3	-2.0837
TCGA-A2-A04U-01	11	83613656	84495793	490	-0.5765
TCGA-A2-A04U-01	11	84495824	85405716	494	-0.0326
TCGA-A2-A04U-01	11	85409115	88112036	1719	-0.6267
TCGA-A2-A04U-01	11	88112420	89294875	749	0.0011
TCGA-A2-A04U-01	11	89297333	94867718	3060	-0.6285
TCGA-A2-A04U-01	11	94868770	94918480	36	-0.1321
TCGA-A2-A04U-01	11	94920783	94988636	54	0.3209
TCGA-A2-A04U-01	11	94989551	96192070	903	0.7074
TCGA-A2-A04U-01	11	96195986	96900978	452	0.5081
TCGA-A2-A04U-01	11	96903173	99826377	1858	-0.6195
TCGA-A2-A04U-01	11	99826671	105744527	3755	-0.5588
TCGA-A2-A04U-01	11	105744669	107519088	1112	-0.6439
TCGA-A2-A04U-01	11	107520297	114994491	4709	-0.717
TCGA-A2-A04U-01	11	115000090	115195196	139	-0.6218
TCGA-A2-A04U-01	11	115198954	116565532	1053	-0.0492
TCGA-A2-A04U-01	11	116565755	119068115	1677	-0.7488
TCGA-A2-A04U-01	11	119069151	122584812	2415	-0.0828
TCGA-A2-A04U-01	11	122585445	123592157	796	-0.1568
TCGA-A2-A04U-01	11	123595214	123877297	196	-0.0695
TCGA-A2-A04U-01	11	123883497	126281650	1658	-0.7433
TCGA-A2-A04U-01	11	126283948	127415270	907	0.018
TCGA-A2-A04U-01	11	127421252	127975595	347	-0.6849
TCGA-A2-A04U-01	11	127983061	128163004	117	-0.3978
TCGA-A2-A04U-01	11	128166535	128341638	157	0.3108
TCGA-A2-A04U-01	11	128342823	129742363	1112	0.1194
TCGA-A2-A04U-01	11	129742781	131616379	1240	-0.7173
TCGA-A2-A04U-01	11	131616440	131616526	2	-2.8291
TCGA-A2-A04U-01	11	131616703	134272740	1535	-0.6783
TCGA-A2-A04U-01	12	780472	1097319	153	-0.1572
TCGA-A2-A04U-01	12	1097532	2655257	647	-0.0033
TCGA-A2-A04U-01	12	2659208	4123313	908	-0.1209
TCGA-A2-A04U-01	12	4125655	4126264	3	-1.2582
TCGA-A2-A04U-01	12	4128402	4930419	664	-0.1211
TCGA-A2-A04U-01	12	4931054	5061147	141	0.3258
TCGA-A2-A04U-01	12	5062864	5146023	75	0.5063
TCGA-A2-A04U-01	12	5147483	5223514	87	0.3632
TCGA-A2-A04U-01	12	5224395	5227429	9	0.8075
TCGA-A2-A04U-01	12	5228158	6085017	727	0.6297
TCGA-A2-A04U-01	12	6085760	7656026	717	0.5406
TCGA-A2-A04U-01	12	7658025	7747338	40	0.2993
TCGA-A2-A04U-01	12	7747588	7994139	36	0.0228
TCGA-A2-A04U-01	12	7994306	8055775	25	0.3548
TCGA-A2-A04U-01	12	8057428	8097171	27	0.5113
TCGA-A2-A04U-01	12	8098141	10054165	830	0.809
TCGA-A2-A04U-01	12	10054326	10446203	192	1.2587
TCGA-A2-A04U-01	12	10446882	10459552	7	0.5284
TCGA-A2-A04U-01	12	10462042	10722100	143	0.9856
TCGA-A2-A04U-01	12	10723738	11704024	432	0.7542
TCGA-A2-A04U-01	12	11709881	12080910	393	1.2013
TCGA-A2-A04U-01	12	12085113	13419247	775	0.7195
TCGA-A2-A04U-01	12	13421075	14595541	805	0.9083
TCGA-A2-A04U-01	12	14598338	15180926	408	0.1517
TCGA-A2-A04U-01	12	15188673	18982734	2236	0.0037
TCGA-A2-A04U-01	12	18983386	20471865	926	-0.0903
TCGA-A2-A04U-01	12	20471971	24727728	2772	-0.0222
TCGA-A2-A04U-01	12	24732783	25385141	342	0.2435
TCGA-A2-A04U-01	12	25393688	25878514	372	0.5444
TCGA-A2-A04U-01	12	25880353	25983511	88	0.7923
TCGA-A2-A04U-01	12	25987321	26462994	358	1.1969
TCGA-A2-A04U-01	12	26465196	27351828	485	0.9414
TCGA-A2-A04U-01	12	27351874	27768981	295	0.8041
TCGA-A2-A04U-01	12	27769269	27875691	65	0.2789
TCGA-A2-A04U-01	12	27876621	28421337	335	0.7978
TCGA-A2-A04U-01	12	28423707	28516332	75	0.2877
TCGA-A2-A04U-01	12	28516647	28934512	237	0.6096
TCGA-A2-A04U-01	12	28934530	29803072	599	0.822
TCGA-A2-A04U-01	12	29816063	29926506	62	0.3265
TCGA-A2-A04U-01	12	29931728	30598939	576	-0.0308
TCGA-A2-A04U-01	12	30599915	31104761	367	0.3596
TCGA-A2-A04U-01	12	31259292	32328813	631	0.7632
TCGA-A2-A04U-01	12	32330107	32986312	450	0.3556
TCGA-A2-A04U-01	12	32991864	33272747	136	0.1672
TCGA-A2-A04U-01	12	33274766	41954678	2013	-0.0859
TCGA-A2-A04U-01	12	41956267	42664315	399	-0.198
TCGA-A2-A04U-01	12	42664846	44949380	1000	-0.1105
TCGA-A2-A04U-01	12	44957547	46405383	838	0.205
TCGA-A2-A04U-01	12	46405654	46814715	225	-0.119
TCGA-A2-A04U-01	12	46815030	53607453	3545	-0.2431
TCGA-A2-A04U-01	12	53607919	53720079	70	0.1067
TCGA-A2-A04U-01	12	53720140	55906964	1207	0.2461
TCGA-A2-A04U-01	12	55909487	56804850	416	0.1201
TCGA-A2-A04U-01	12	56808718	57014956	121	0.2189
TCGA-A2-A04U-01	12	57015455	57422139	158	0.4765
TCGA-A2-A04U-01	12	57424202	57539707	48	0.3334
TCGA-A2-A04U-01	12	57540402	57606349	47	0.5889
TCGA-A2-A04U-01	12	57612562	57839029	100	0.7425
TCGA-A2-A04U-01	12	57839802	58750695	657	0.5724
TCGA-A2-A04U-01	12	58751628	58828192	49	0.8072
TCGA-A2-A04U-01	12	58828198	58833941	28	0.3671
TCGA-A2-A04U-01	12	58838601	60027530	748	0.7668
TCGA-A2-A04U-01	12	60028249	60129451	65	0.553
TCGA-A2-A04U-01	12	60131331	61023697	474	0.3093
TCGA-A2-A04U-01	12	61026960	62144309	696	-0.1221
TCGA-A2-A04U-01	12	62144367	62839242	437	0.2422
TCGA-A2-A04U-01	12	62840485	63751525	500	0.5531
TCGA-A2-A04U-01	12	63757045	64147507	214	0.2206
TCGA-A2-A04U-01	12	64150275	64439469	154	0.4721
TCGA-A2-A04U-01	12	64445142	64785534	194	0.6208
TCGA-A2-A04U-01	12	64785848	65383060	331	0.7863
TCGA-A2-A04U-01	12	65383261	66282178	549	0.5138
TCGA-A2-A04U-01	12	66282653	69603639	2391	0.2222
TCGA-A2-A04U-01	12	69606554	70647150	718	0.371
TCGA-A2-A04U-01	12	70650496	71292873	411	0.0375
TCGA-A2-A04U-01	12	71294917	71919354	298	0.2716
TCGA-A2-A04U-01	12	71920626	72722009	469	0.5064
TCGA-A2-A04U-01	12	72729816	72838560	39	0.2765
TCGA-A2-A04U-01	12	72977309	75374167	1362	-0.1247
TCGA-A2-A04U-01	12	75379252	76949004	987	-0.2171
TCGA-A2-A04U-01	12	76950105	77423577	343	-0.1104
TCGA-A2-A04U-01	12	77430546	78327111	741	0.2828
TCGA-A2-A04U-01	12	78330486	79160124	474	-0.1231
TCGA-A2-A04U-01	12	79164405	79352856	111	0.2009
TCGA-A2-A04U-01	12	79353661	79612913	136	0.5039
TCGA-A2-A04U-01	12	79613428	79715695	56	0.6937
TCGA-A2-A04U-01	12	79719244	80031618	142	0.9023
TCGA-A2-A04U-01	12	80032217	80104754	67	1.0846
TCGA-A2-A04U-01	12	80104950	80627742	323	0.8415
TCGA-A2-A04U-01	12	80629553	80693309	45	0.5358
TCGA-A2-A04U-01	12	80694449	81968179	804	0.2951
TCGA-A2-A04U-01	12	81968486	84313262	1379	-0.1581
TCGA-A2-A04U-01	12	84314417	84350823	32	0.3146
TCGA-A2-A04U-01	12	84351061	84478316	66	0.1537
TCGA-A2-A04U-01	12	84480910	84922014	298	0.2881
TCGA-A2-A04U-01	12	84924397	85216694	138	-0.1304
TCGA-A2-A04U-01	12	85221177	86475874	683	0.2704
TCGA-A2-A04U-01	12	86479785	86634576	28	-0.0887
TCGA-A2-A04U-01	12	86635204	87527845	458	0.4824
TCGA-A2-A04U-01	12	87528051	88691461	624	0.2115
TCGA-A2-A04U-01	12	88693991	90122735	813	0.4152
TCGA-A2-A04U-01	12	90128001	91586597	909	-0.121
TCGA-A2-A04U-01	12	91586796	92900209	943	-0.2111
TCGA-A2-A04U-01	12	92904450	93912934	547	0.3887
TCGA-A2-A04U-01	12	93914670	94491773	449	0.6451
TCGA-A2-A04U-01	12	94493169	94507911	21	0.376
TCGA-A2-A04U-01	12	94511314	99776983	3531	-0.2278
TCGA-A2-A04U-01	12	99778968	100093317	159	-0.0784
TCGA-A2-A04U-01	12	100097773	100397505	140	-0.2556
TCGA-A2-A04U-01	12	100401452	101648472	826	0.2463
TCGA-A2-A04U-01	12	101651134	102216249	312	-0.2053
TCGA-A2-A04U-01	12	102216732	102600689	232	0.136
TCGA-A2-A04U-01	12	102601205	103852211	865	0.2095
TCGA-A2-A04U-01	12	103854435	104517066	432	0.1344
TCGA-A2-A04U-01	12	104517363	104942106	307	-0.2239
TCGA-A2-A04U-01	12	104942122	105018820	27	0.0425
TCGA-A2-A04U-01	12	105021158	107357654	1702	0.2614
TCGA-A2-A04U-01	12	107357734	108702242	905	0.181
TCGA-A2-A04U-01	12	108711110	111651939	1367	-0.2677
TCGA-A2-A04U-01	12	111654065	112081136	125	0.0608
TCGA-A2-A04U-01	12	112083079	112610174	338	0.2999
TCGA-A2-A04U-01	12	112611111	114357638	1045	0.4209
TCGA-A2-A04U-01	12	114358220	114697625	217	0.1198
TCGA-A2-A04U-01	12	114698953	118331688	2569	-0.2098
TCGA-A2-A04U-01	12	118335468	118757886	220	-0.0682
TCGA-A2-A04U-01	12	118759281	118947395	174	0.0091
TCGA-A2-A04U-01	12	118948990	119222152	194	0.3099
TCGA-A2-A04U-01	12	119223358	119693935	307	0.5239
TCGA-A2-A04U-01	12	119694047	119840528	103	0.7669
TCGA-A2-A04U-01	12	119840731	120451780	242	0.5513
TCGA-A2-A04U-01	12	120453513	121524500	597	0.3012
TCGA-A2-A04U-01	12	121528927	121780583	77	-0.0029
TCGA-A2-A04U-01	12	121789785	125361507	1760	-0.2729
TCGA-A2-A04U-01	12	125361834	126782278	942	-0.1737
TCGA-A2-A04U-01	12	126782389	126872729	78	-0.2509
TCGA-A2-A04U-01	12	126874226	126874646	4	-0.0245
TCGA-A2-A04U-01	12	126878286	126939231	55	0.1761
TCGA-A2-A04U-01	12	126939412	127544673	504	0.4243
TCGA-A2-A04U-01	12	127550026	128244698	132	0.1359
TCGA-A2-A04U-01	12	128245321	129292299	644	0.3432
TCGA-A2-A04U-01	12	129293194	130917331	232	0.517
TCGA-A2-A04U-01	12	130920262	131812546	538	0.2058
TCGA-A2-A04U-01	12	131813779	132605822	138	-0.235
TCGA-A2-A04U-01	13	18874255	18965230	50	-0.6943
TCGA-A2-A04U-01	13	18969114	19085222	96	-1e-04
