logFC	AveExpr	t	P.Value	adj.P.Val	B
CAPS2	0.0445143391225202	1.09423707600122	0.428710948539587	0.668956739078924	0.857773981795208	-6.39064035538168
SART3	-0.0500830686096583	4.76329986847821	-0.428694954611784	0.668968345390708	0.857773981795208	-6.39064710275896
IDH3G	-0.0472376329262669	6.10310044293143	-0.428661015184387	0.668992974476676	0.857773981795208	-6.39066141999434
CC2D2A	-0.0538649071903534	2.4886846905625	-0.42852452930265	0.669092022882796	0.8578257116543	-6.39071898470626
CPT1C	-0.0577902905667325	1.63984814415998	-0.428482040725528	0.669122858221657	0.8578257116543	-6.39073690109224
PIGU	0.0477907332991867	5.2624433713163	0.428190154097913	0.669334705099991	0.858001559801071	-6.39085993462885
TREML4	0.0157059652776785	0.130338785070435	0.428137114933319	0.669373202983621	0.858001559801071	-6.39088228226911
CEP131	-0.0825594746157847	4.36185290100392	-0.428107968124128	0.669394359243578	0.858001559801071	-6.3908945618762
HIST2H3PS2	0.00403751256750982	0.0052473073555049	0.427903754047156	0.669542595828623	0.858111772360365	-6.39098057429195
CFAP46	-0.0189649515469827	0.122630768057149	-0.427866122854548	0.669569913290529	0.858111772360365	-6.39099641961671
SLC7A13	-0.0245945796271605	0.105051723191855	-0.427702689587106	0.669688558892043	0.85817383541511	-6.39106522016776
MSI2	-0.0710291434627264	3.37376475223642	-0.427628346339293	0.669742531692761	0.85817383541511	-6.39109650779809
MACROD1	0.0788772763848398	4.65993877137734	0.42761433696863	0.669752702614559	0.85817383541511	-6.39110240308646
DEFB110	-0.00364952682769524	0.00740130881797136	-0.427510827951811	0.669827852939617	0.85821273755774	-6.39114595478826
TMEM272	-0.0239176387247354	0.209265572149262	-0.427406802507383	0.66990338157988	0.858252119179733	-6.39118971319129
SULT1C3	0.0807868998934617	0.182158550242573	0.426946331377594	0.670237751538412	0.858530551338876	-6.39138328334218
EPS15L1	0.0398460413881798	4.18977546132776	0.426937840254896	0.670243917967912	0.858530551338876	-6.39138685083772
BOD1L2	0.00297273125982515	0.007144198787981	0.426791457192514	0.670350227925241	0.858530551338876	-6.39144834170723
KRTAP9-6	0.00284817985946597	0.00842144840969715	0.426777554171901	0.670360325271433	0.858530551338876	-6.39145418083121
ZNF451	0.0515953702868392	3.28446779219464	0.426752000383081	0.670378884377955	0.858530551338876	-6.39146491266216
CISD3	-0.0612703249001658	4.62304892720084	-0.426716771458484	0.670404470638779	0.858530551338876	-6.39147970671215
DDX47	-0.0372521716533765	1.05747522244041	-0.426675627909558	0.670434353096582	0.858530551338876	-6.39149698301107
SLC35A1	0.0501539857091	4.74591438286603	0.42661234663047	0.670480315164404	0.858532031466529	-6.39152355176828
RPL41	0.0553967387671079	8.82520686269386	0.426490005521831	0.670569176746732	0.858533722328016	-6.39157490576282
SHF	-0.0682167662182245	2.19983174001928	-0.426485697563048	0.670572305886671	0.858533722328016	-6.39157671380722
PAGE4	0.0441056504910489	0.0894943392795809	0.426425468547748	0.670616054594406	0.858533722328016	-6.39160198993635
AMY1B	0.00814482079982876	0.0483498275982451	0.426304813064021	0.670703698839012	0.858588560492672	-6.39165261435611
OPLAH	-0.0946468489518004	3.98112351836348	-0.426117277193573	0.670839934066681	0.858653479992037	-6.39173127198891
BCORL1	-0.0560636395906133	3.25845108644241	-0.426111629315413	0.670844037131715	0.858653479992037	-6.39173364032719
MANSC1	0.0945812617275967	4.66612977846487	0.426021969060763	0.670909174758565	0.85867949352407	-6.39177123358577
KHDRBS2	-0.0286821134201493	0.160685274471137	-0.425868738228996	0.671020501822517	0.85873554948049	-6.39183546282294
PRKAA1	-0.0645045360602881	4.86712334316788	-0.425838314553348	0.671042606459547	0.85873554948049	-6.39184821266955
FSHR	0.00268560539067316	0.0051203478184401	0.425690327916736	0.671150131798892	0.858815792400064	-6.39191021743875
MFN1	-0.0669963763069745	5.07490196917074	-0.42552107352069	0.671273118405252	0.858915807797197	-6.39198110683195
C1orf174	-0.0433224432071233	4.38021377339453	-0.425433597591064	0.671336685201502	0.858939785332932	-6.39201773365878
ZXDB	0.0567953457110777	3.28208472833211	0.425270507736774	0.671455205303669	0.858963235560673	-6.39208600056118
ID2	-0.0634279528157622	6.60035272593638	-0.425250297975684	0.67146989264894	0.858963235560673	-6.39209445823933
DMP1	0.0193357570893861	0.145989977872194	0.425223318857895	0.671489499789328	0.858963235560673	-6.3921057482331
ZFP62	0.058100290999092	4.46371737577863	0.425071644388765	0.671599733801026	0.859046895818522	-6.39216920639711
ZP1	-0.049692232380039	0.446887184130624	-0.424988272503286	0.671660329891809	0.859067057009342	-6.39220407824569
SMARCD1	0.0435640180732229	5.46631677987249	0.424803336278404	0.671794752374446	0.859137331043921	-6.39228140694161
AIFM1	0.0482105191873794	5.78803195470356	0.424785371648467	0.671807810686868	0.859137331043921	-6.39228891683218
NPIPB5	0.0406128065010773	0.827151366804406	0.4247276247996	0.671849786982	0.859137331043921	-6.39231305504135
DMTN	-0.0893420292587979	3.9220072161677	-0.424585370512054	0.671953196320105	0.859207943735602	-6.39237250344526
LRCH2	-0.0642280618278663	1.18984187965031	-0.424528293210006	0.671994689464106	0.859207943735602	-6.39239635060529
RNF150	0.122060275310472	2.53311824544281	0.424413662664376	0.672078024803832	0.859223329720659	-6.39244423412274
ARL16	0.055807976069457	5.01885814267151	0.424357058536407	0.672119176984327	0.859223329720659	-6.3924678740682
SLC7A11	0.0877300363857243	2.11443615968726	0.424280690739169	0.67217469927226	0.859223329720659	-6.39249976306156
HSPBP1	-0.0593693318082043	5.89889332832001	-0.424234699317395	0.672208137656299	0.859223329720659	-6.39251896499519
MFSD6L	0.11608858704284	2.13802489355619	0.424203344881836	0.67223093449415	0.859223329720659	-6.39253205463381
PRAC2	0.115577121804721	1.22995108335694	0.424026388617761	0.672359599632277	0.859330462150083	-6.39260591106491
SLC6A19	0.00489164737865669	0.0257518474895174	0.423917470376308	0.672438799067842	0.859336185923548	-6.39265135512077
LHX4	0.0367705719684355	0.813943706740891	0.423773289122446	0.672543645518227	0.859336185923548	-6.39271149409784
BAIAP2L1	0.0553682605122621	5.24285706306577	0.423725150137219	0.672578652905025	0.859336185923548	-6.39273156865394
MFSD4A	0.105396821063975	2.19969152385922	0.423711863312633	0.672588315408359	0.859336185923548	-6.39273710902492
SIAH3	0.0164443908005652	0.100901262145199	0.423711858378373	0.672588318996683	0.859336185923548	-6.39273711108239
NDUFB5	-0.050880909287808	5.39615427703718	-0.423591982296561	0.67267549828841	0.859390266882533	-6.39278708945993
SLC33A1	0.0557803527979726	4.25881996771688	0.423390278185589	0.672822196676082	0.859520375392387	-6.3928711515226
ANKRD12	-0.0656304837073813	3.68021607559288	-0.423323147390699	0.672871023365619	0.859525445247242	-6.39289912005412
TFDP3	-0.0443753547168426	0.419481777996529	-0.423224250639366	0.672942957146733	0.859546024511862	-6.392940315102
CMTM6	-0.0644350905080815	6.47153257729956	-0.423177652512566	0.672976851924584	0.859546024511862	-6.39295972204102
ZNF490	-0.0427441223583938	1.04570690001215	-0.42293265426623	0.673155071045084	0.859677993649648	-6.39306172256448
SMR3B	0.202463428582465	0.79014302172697	0.422912258338665	0.673169908497433	0.859677993649648	-6.39307021137983
C10orf53	0.00263155795308136	0.00631411952375211	0.422671569944857	0.673345012136958	0.859844303735838	-6.39317035542688
IGFBPL1	-0.100143733905941	1.35622021135569	-0.422438161673501	0.673514836540794	0.859976688402183	-6.39326741613588
NUP50	0.0531504667888898	4.93163210201768	0.422405714513	0.673538445950188	0.859976688402183	-6.393280904762
NGDN	-0.0447747217721544	4.4108330455534	-0.422298173115354	0.67361669823664	0.860019293371019	-6.39332560346921
HSD17B2	-0.0834400422684431	1.12265830400121	-0.422145156287516	0.673728046800911	0.860097856965087	-6.39338918411471
MUCL3	-0.00469567193773819	0.0365851897455699	-0.422089747348697	0.673768369027623	0.860097856965087	-6.39341220164449
OR10H4	0.0023339725225619	0.00111534970104728	0.422028559761687	0.673812897599443	0.860097856965087	-6.39343761619412
ABCC2	-0.0780324932930955	0.893558941537276	-0.421755252350855	0.67401180810479	0.860294448114567	-6.39355109086405
KRTAP3-2	-0.0071308961192778	0.0379608112270348	-0.421554272909079	0.674158093748025	0.860423848285213	-6.39363448888875
RAB3B	-0.0744367516650151	0.902509759951827	-0.42149186644568	0.674203519688874	0.860424513171608	-6.39366037688747
OR7G1	-0.00234717968082515	0.00122551859441313	-0.421380960139007	0.674284251850435	0.860436891510071	-6.39370637459078
NXF5	-0.0106473503306292	0.073289341567364	-0.421307396279626	0.674337803375919	0.860436891510071	-6.39373687808972
NAV2	0.0951658202724808	3.55156897109333	0.421293477463395	0.6743479359014	0.860436891510071	-6.39374264897595
OTOL1	0.00555807003627717	0.0143009609420412	0.420516287171523	0.674913804548875	0.861042305952579	-6.39406457860578
BARHL1	0.00495646629223279	0.0235115293853025	0.420425823258591	0.674979683015998	0.861042305952579	-6.39410201228713
KCNE2	-0.0411512340556111	1.27219166174481	-0.420396445529649	0.675001077280343	0.861042305952579	-6.39411416697174
ACSM1	0.103582316009418	0.975769984434706	0.420394952346585	0.675002164694624	0.861042305952579	-6.3941147847358
KCTD18	-0.0538976129187207	3.63174401436082	-0.420318388984953	0.675057923074719	0.86105610864297	-6.39414645782206
CERS6	-0.083730750254988	4.05535245034715	-0.420207481259178	0.675138696442385	0.861101814719599	-6.39419232844601
ZAN	0.0108343136290177	0.0773615857961327	0.419913104646158	0.675353107382759	0.861317950649697	-6.394314021942
METAP1D	0.0487885177605469	2.37995540143266	0.419850722686648	0.675398547079545	0.86131857308427	-6.39433979934765
CYB561D1	-0.0613914483148101	3.19894164432193	-0.419723959308383	0.675490886594075	0.861375366972283	-6.39439216861317
LIG4	-0.0633211311913384	3.33818672882497	-0.419666160851155	0.675532990944757	0.861375366972283	-6.39441604143467
FOXP4	0.0783961340966579	6.35185405448825	0.419578103493283	0.675597139926557	0.861399840173859	-6.39445240596024
HPD	-0.0769608857135986	0.571759791718139	-0.419446956407351	0.67569268380787	0.861464336578788	-6.39450655089508
H2AFB1	-0.0194921952879967	0.0679945218301568	-0.419378569969474	0.675742507112048	0.86147053750991	-6.39453477799171
ZMYM5	0.0545709327789963	3.61024726240811	0.419276417237386	0.675816933710968	0.86147489730189	-6.39457693387491
OPTN	-0.0870674829094584	6.24055760832716	-0.41922252358551	0.67585620092701	0.86147489730189	-6.3945991703151
MUTYH	0.0523082606644105	3.68759128409681	0.419188753597102	0.675880806384808	0.86147489730189	-6.39461310230977
GSG1L	-0.0105572782325278	0.0905078763699438	-0.419123683006931	0.675928219047586	0.861478023491473	-6.39463994438541
RSBN1L	0.0483883270069727	4.04909265076431	0.419060103008647	0.675974546872184	0.86147976671885	-6.39466616756938
PCDH10	0.0523463251023122	0.326566637719035	0.418738893017536	0.676208616845992	0.86172075734145	-6.39479858805425
NCALD	-0.112404050663241	3.88919348712944	-0.418633823652373	0.676285189168769	0.861761023453002	-6.39484188147623
TAF9B	-0.0619417104795748	4.95869335767595	-0.418549528304565	0.676346624281723	0.861781996798915	-6.39487660721581
ASB16	-0.0454537857552879	1.24089658618251	-0.418324126841992	0.676510909366101	0.861934007205522	-6.39496942783323
MED9	-0.0392848378186947	3.44971079992331	-0.41813732518793	0.67664707259545	0.862016581633895	-6.39504631523026
HCN4	0.0265159101749021	0.204963140800299	0.418111776738788	0.676665696172194	0.862016581633895	-6.39505682828845
PPTC7	-0.0561495870915723	4.30559446178132	-0.417971712012785	0.676767800105392	0.862076880307154	-6.39511445283994
OR51B6	-0.00342500146317734	0.00547447640884503	-0.417923410928166	0.676803011871015	0.862076880307154	-6.39513432010664
FOXE3	-0.0416276186635263	0.307465731529651	-0.417804772215223	0.676889503207201	0.862129737500211	-6.39518310902589
SCFD1	-0.0450453372527182	4.77492912595313	-0.417410678758453	0.677176840671054	0.862402057208874	-6.39534507668868
CDK2	0.0621929267485894	5.23951192777669	0.417388068148349	0.677193327736795	0.862402057208874	-6.39535436475547
ZNF514	0.0553255677596578	3.06921918265582	0.417225598868315	0.677311800697214	0.862495607972308	-6.39542108971425
ASPSCR1	-0.05484750479736	3.16621424279347	-0.41712377453128	0.677386055354534	0.862532842015432	-6.39546289503288
B3GALT2	-0.0376149734877738	0.400267918255386	-0.416965356929335	0.677501586555095	0.862580194123889	-6.39552791523714
RPEL1	0.00723628612480628	0.0823612315566877	0.416889780902145	0.677556705545472	0.862580194123889	-6.39555892564558
TCAF2	-0.061399782618047	2.38749535218998	-0.416868597473138	0.677572155324816	0.862580194123889	-6.3955676166396
BGLAP	0.0511257421653817	1.26866319011559	0.416825877169236	0.677603313081403	0.862580194123889	-6.39558514229794
PRMT5	-0.0655046141717719	5.67781503181408	-0.416709658051613	0.677688079515053	0.862630790645581	-6.39563281118797
LDHAL6B	0.0201718005282929	0.231215519549478	0.416630495400688	0.677745820538465	0.862646982020561	-6.39566527326515
TAF13	0.0559706293237561	6.16279640063931	0.416496087167984	0.677843861933469	0.862647023937781	-6.39572037571188
ALKAL1	0.0404544617797575	0.268682622732572	0.416424569001412	0.677896031682328	0.862647023937781	-6.39574968831351
ILDR1	0.072156899300861	3.22334530633067	0.41638727681641	0.6779232355163	0.862647023937781	-6.39576497098451
TBX20	0.0613827508588082	0.535984978770652	0.416362181688573	0.677941542103155	0.862647023937781	-6.39577525442442
NIPAL1	0.077185318368751	2.31785920864747	0.416131663930102	0.678109710983639	0.862647023937781	-6.39586968670618
IP6K3	0.0578145760350906	0.456299698083427	0.416113723567104	0.678122799640782	0.862647023937781	-6.39587703384248
TMEM211	-0.0652833131949249	0.530927776280285	-0.41606009766124	0.678161923800297	0.862647023937781	-6.39589899343527
SIRT7	-0.0527921742892081	3.81083855948185	-0.415980759817351	0.678219808378671	0.862647023937781	-6.3959314767887
KCNC4	-0.049182135733858	1.67779959603277	-0.415977530825185	0.678222164279395	0.862647023937781	-6.39593279870662
SLC6A18	0.00294444934207469	0.00671828308514431	0.415974035291512	0.678224714654709	0.862647023937781	-6.39593422973251
SPDYE6	0.0340274399948225	0.881127192447972	0.415863642994489	0.678305259868451	0.862647023937781	-6.3959794167319
SPINK8	-0.169436912789095	1.48813117895379	-0.415838814917821	0.678323375619658	0.862647023937781	-6.39598957798879
SECISBP2L	-0.0679666388819644	4.17597850521157	-0.415828192598735	0.678331126228827	0.862647023937781	-6.39599392514496
SPATA32	-0.0264150745167104	0.536882597185852	-0.415757993419596	0.678382348151921	0.862654909273888	-6.3960226511915
PITPNB	-0.0459765964417125	5.73639437655812	-0.415488305085183	0.678579144445058	0.8627218456222	-6.39613296477792
MTRNR2L4	0.0114389234413095	0.168021804126161	0.415477383385231	0.67858711466861	0.8627218456222	-6.39613743069767
GNAT3	-0.0609121299330897	0.119975189275128	-0.415455518165972	0.678603071148093	0.8627218456222	-6.39614637110748
NPHS2	0.00973774701495341	0.0483588517805683	0.415439054707224	0.678615085706268	0.8627218456222	-6.39615310249666
GPRIN2	0.124242145371473	3.17168408743197	0.414947142723698	0.678974107084704	0.863121002179394	-6.39635410712503
NSMF	-0.0625272420400504	5.1224974272843	-0.414838526766518	0.679053390265736	0.863164522414871	-6.39639845768264
CHRM5	-0.0192827626813404	0.209753408844936	-0.414739423733872	0.67912573271814	0.863170315144891	-6.39643891378193
ZNF112	0.062506821000782	2.45714310846364	0.41469056838313	0.679161396865217	0.863170315144891	-6.39645885409514
ODF4	0.0128025564503281	0.102571700289636	0.414632031771763	0.679204129239768	0.863170315144891	-6.39648274273148
CCDC88C	-0.064542376332136	3.74789337818994	-0.414585442617168	0.679238140585286	0.863170315144891	-6.39650175323979
G6PC	0.00417427895061496	0.0154609456528397	0.414440710389032	0.679343803255429	0.863247338296788	-6.3965607970325
WDR83	-0.0459447260132411	3.26281415349622	-0.414127994755951	0.679572125062151	0.863480204795483	-6.39668829980749
VGLL4	-0.0771223155760703	4.77744081286844	-0.414000374312836	0.679665312622891	0.863497660789748	-6.39674030660974
IRAK1	-0.0825604334446242	7.40205056807878	-0.413952850131442	0.67970001571741	0.863497660789748	-6.39675966917856
LRRC52	0.0262323590772072	0.155609256236398	0.413924032406872	0.679721059323196	0.863497660789748	-6.39677140917849
REV3L	-0.0778111933650751	3.22498641031705	-0.413539719791041	0.680001720608503	0.863716313240665	-6.39692789570434
KPNA5	-0.0618395226770816	2.84472244527486	-0.413525875459191	0.680011831882934	0.863716313240665	-6.39693353021153
CREB1	-0.0548049407446118	4.15068488085896	-0.413447109823993	0.68006935985352	0.863716313240665	-6.3969655834737
NPAS3	-0.0437570946111815	0.990809521376137	-0.413441463908586	0.680073483527055	0.863716313240665	-6.39696788081557
LRRC40	0.0606786596715594	4.52824045373099	0.413345631757265	0.680143479059842	0.863747958792791	-6.3970068704681
ACLY	-0.0570463824505989	6.84876482187535	-0.413208309896699	0.680243783427901	0.863780299302843	-6.39706272465058
MAGEE2	0.0390869902640492	0.32333074157817	0.413187334165968	0.68025910529095	0.863780299302843	-6.39707125467346
VSIG1	0.0504327983199849	0.864257785862389	0.413085053748377	0.680333818623666	0.86381792450123	-6.39711284200095
PPP2R5A	-0.0668308268470472	6.05946095458407	-0.412749590378961	0.680578888691168	0.8640667749575	-6.39724916972933
KIAA1211	0.0875369151553802	1.59245433436837	0.412693318849723	0.680620000753277	0.8640667749575	-6.39727202689599
TOPORS	0.0591466804566867	4.49489282050516	0.412566550080991	0.680712621726232	0.864127106459277	-6.39732350824682
ECHDC3	-0.0813123434437184	4.9361050517109	-0.412493827321576	0.680765757305694	0.864137308760146	-6.39735303416023
CDKN2A	0.1671054572488	4.39488499682909	0.41222941539193	0.680958965941362	0.864325301166033	-6.3974603433934
AACS	0.0545010337267771	3.27733026487148	0.41187979637174	0.681214468884513	0.864584259481114	-6.3976021278535
HRH4	-0.00708935503149533	0.0972424617536753	-0.411826761106362	0.681253230501846	0.864584259481114	-6.39762362529326
MLLT6	-0.0612866025147296	4.99305965687447	-0.411621060881346	0.681403577657614	0.864662260213884	-6.39770697819903
MAGEA11	0.0759035041559145	0.335396928786129	0.411566628693638	0.681443364517596	0.864662260213884	-6.39772902801522
PRRG4	-0.0897880694710507	4.12293976685661	-0.411555549934954	0.681451462575485	0.864662260213884	-6.39773351552936
DPP6	-0.03666448164976	0.187587589339771	-0.41149571993765	0.681495196166697	0.864662260213884	-6.39775774792837
CLEC18B	-0.0341241259374536	0.309693707041573	-0.411142510562545	0.681753401704388	0.864877167724507	-6.39790073353513
TUT7	-0.0576744818868447	4.38090207405862	-0.411140525212441	0.681754853155417	0.864877167724507	-6.39790153689517
ZNF223	-0.0425398326647175	1.13952766115481	-0.410966919624794	0.681881777454651	0.864930648172631	-6.39797177040241
ZBTB11	-0.0537124727887726	3.73896710056539	-0.410959379368917	0.68188729039694	0.864930648172631	-6.39797482020221
KIAA0100	0.0656107337664507	5.81280543757698	0.410761521952127	0.682031956958596	0.865009752383556	-6.3980548274578
CWF19L1	0.0465155769640591	4.4355730739315	0.410750600711936	0.682039942540096	0.865009752383556	-6.39805924254189
THEM4	0.0545077108784113	4.10763002372802	0.410688804917169	0.682085128139064	0.865009804770177	-6.39808422226486
CCDC186	-0.0690490745949508	3.64766700255827	-0.410270748665269	0.682390844683671	0.865240501800536	-6.39825311478908
HIST1H1T	-0.0393259378103875	0.332606043751792	-0.410260082444458	0.682398645378347	0.865240501800536	-6.39825742164272
KLHDC3	-0.0545738799884523	7.99030341860483	-0.410254800405772	0.682402508387334	0.865240501800536	-6.39825955440626
CAMSAP1	-0.0586308307978873	4.18688394777451	-0.410094880889167	0.682519469215189	0.865331539047987	-6.3983241132013
KRTAP2-2	0.00500538684083678	0.0137871961634257	0.409891115604883	0.682668508852641	0.865463232640297	-6.39840633598101
TFDP1	0.0790433310707046	6.89643246774482	0.409747698799715	0.682773415441687	0.865538962175201	-6.39846418268893
SRBD1	-0.0487694990028755	3.76962718452618	-0.409533717614786	0.682929950040566	0.865680125213501	-6.39855045379377
GAPVD1	-0.0550302467427843	3.67328967970549	-0.409359099563253	0.683057699393669	0.865784783891122	-6.3986208215167
RPUSD1	-0.055508110559642	5.09292484717538	-0.409274908650847	0.683119296167464	0.865805584989071	-6.39865473814844
LIG1	-0.0547634431902653	4.51135395676366	-0.409211276723033	0.683165852747039	0.865807322209539	-6.39868036789973
KIF24	0.0565951672714888	2.57436266420504	0.409127098355515	0.683227444095962	0.865828112190656	-6.39871426726865
TCERG1L	0.014757357085631	0.0687323638929744	0.40901970751663	0.683306022571063	0.865870425136178	-6.39875750441083
SAP130	0.0543814608771473	4.93901688630961	0.408838932589548	0.683438304445239	0.86598077975633	-6.39883026151661
FUT5	0.0169802973563594	0.11503178465954	0.40855980626712	0.683642574199839	0.866182329183569	-6.39894253946672
SPATS1	-0.00243065910624454	0.00385101187170792	-0.408275271649375	0.683850825999601	0.866388896917374	-6.39905691420725
LYPD8	0.0682489970318934	0.590320430569648	0.408144245068305	0.683946732971737	0.866406579778733	-6.39910955641429
UBXN4	-0.0557843143311869	6.60581162905654	-0.408132653751264	0.683955217667821	0.866406579778733	-6.39911421261639
DISC1	-0.0434670875120529	1.55676224376611	-0.40782799976157	0.6841782349942	0.866562584056289	-6.39923654406834
PDE6B	-0.0787144698045135	1.8977753269955	-0.407814345797692	0.684188230824846	0.866562584056289	-6.39924202457958
TTC1	-0.0380663804812293	6.16249700687133	-0.407779083589724	0.684214045936413	0.866562584056289	-6.39925617749323
KMT5B	0.0521226224137878	4.73086507032455	0.407715664823143	0.684260475125427	0.866564108650251	-6.39928162831185
C20orf27	0.0674284477280791	5.8403277075088	0.40761060609052	0.68433739179836	0.866579337917596	-6.39932378113451
OR5D14	-0.00238483985872537	0.0012451818731398	-0.407510959603751	0.684410349068896	0.866579337917596	-6.39936375238848
PXMP4	-0.0929757252951307	3.42052749622316	-0.407457517655135	0.684449478408617	0.866579337917596	-6.39938518557489
F2	0.0122476936725003	0.088781570213754	0.407389055380627	0.684499606644812	0.866579337917596	-6.39941263865067
IL22RA2	0.0991592067666018	1.50040277419173	0.407334654348714	0.684539440210871	0.866579337917596	-6.39943444994975
AKAP7	-0.0566884567665338	2.77627410983206	-0.407284781665238	0.684575958807412	0.866579337917596	-6.39945444312225
CNGA2	0.0565063762405382	0.188137620602918	0.407266857146734	0.684589083975714	0.866579337917596	-6.39946162818288
BAG2	0.0870243826921842	3.0904946789768	0.407123914955401	0.684693756367799	0.866649794917789	-6.3995189154173
UFM1	-0.0455666247715074	5.7703340827531	-0.407058159215466	0.684741909436733	0.866649794917789	-6.39954526174679
NEMF	-0.0561427690576068	3.59181159727688	-0.406939093634819	0.68482910472016	0.866649794917789	-6.39959295691502
SOWAHC	0.0695293455371289	4.2735943565517	0.406938140381971	0.684829802832889	0.866649794917789	-6.39959333871194
CERK	0.0559808577762304	5.0165952110146	0.406882032608482	0.684870893723979	0.866649794917789	-6.39961580943167
KRTAP5-4	0.0057987958055503	0.0401836087017268	0.406569040783677	0.685100132650241	0.866806502662942	-6.39974110350314
C1orf35	-0.0557904900990067	4.31579417303959	-0.406460628468858	0.685179541969973	0.866806502662942	-6.39978447973101
BNIP1	0.0395435241231454	3.78060793716116	0.406447406873929	0.685189226700069	0.866806502662942	-6.39978976895829
PSMA7	-0.0462245890521782	8.47235911513407	-0.406352417507474	0.685258807318827	0.866806502662942	-6.39982776389559
CLDN20	-0.0443884677142874	0.564031425832022	-0.406282997543727	0.685309659817054	0.866806502662942	-6.3998555256899
GFY	0.0280146395679177	0.205677297731677	0.406195326331555	0.685373884043805	0.866806502662942	-6.39989057959865
RANBP2	0.0625461866087704	5.28551921259085	0.406189250319161	0.685378335159214	0.866806502662942	-6.39989300871395
ZNF813	-0.056611389801875	2.59034803043972	-0.406118681117434	0.685430032977875	0.866806502662942	-6.39992121876224
PPP2R3B	-0.0599684175965711	2.55292620628189	-0.406096344720221	0.685446396560461	0.866806502662942	-6.39993014672201
SCN10A	0.00630991529733857	0.0227719164062433	0.406095367054079	0.685447112799379	0.866806502662942	-6.39993053748844
HTR3D	-0.00436270212330877	0.0143704782873694	-0.406012097255257	0.685508117365	0.866826439439765	-6.39996381641207
TMEM216	0.0425001994668222	4.7385617723997	0.405835516681258	0.685637489524136	0.866932818844659	-6.40003436464078
MS4A15	0.0812908433828182	0.764858000900475	0.405574819420861	0.685828507038417	0.867066281178735	-6.40013846359748
RALY	-0.0482798556335364	6.32360595886802	-0.405567943949428	0.685833545093936	0.867066281178735	-6.4001412081376
MRAS	0.0816740087859946	5.1146441200483	0.405428750040197	0.685935543564036	0.86708145508057	-6.40019676137263
SLC25A22	0.0739949564368825	4.59501773390544	0.405428055948115	0.685936052195151	0.86708145508057	-6.40019703834186
HS1BP3	-0.043117364732248	3.70214572363022	-0.405355355273362	0.685989328093923	0.867091596781295	-6.40022604606734
WDR87	-0.0380914347683696	0.176799627746589	-0.405227648796579	0.686082916712692	0.867115648601377	-6.40027698866885
ZBTB43	-0.0476585999761627	3.16407826723481	-0.405205887475492	0.686098864800662	0.867115648601377	-6.40028566774707
REXO2	-0.046475455259591	5.40910124055683	-0.405138082604205	0.686148557455628	0.867121257710545	-6.40031270741706
XPR1	-0.0536837800351995	4.26841140784305	-0.404895632394062	0.68632625497446	0.867288621748047	-6.40040935639014
ARF5	0.0497188221775762	8.06653326667549	0.404731353943699	0.686446668542541	0.86738358058188	-6.40047481063381
ATP5ME	0.0517273158851639	7.61683561349229	0.404569672880169	0.686565186141965	0.867476131333083	-6.40053920413024
SFRP5	-0.0680089132602684	0.519114747551496	-0.404320571204013	0.686747801245161	0.867613582452535	-6.40063836484843
KRT23	-0.178602336511104	6.65556394484512	-0.40429774984683	0.686764532386493	0.867613582452535	-6.40064744637582
UGT2B7	0.0939726940234573	1.25631300335469	0.404070733680606	0.68693097440671	0.867766640335376	-6.40073775732562
VCY1B	-0.00235978752254541	0.0012321014498246	-0.403990294286042	0.68698995405356	0.867783934973978	-6.40076974537065
TANK	0.0530629116106773	4.99866448012662	0.403645140236375	0.687243049279857	0.868019406625072	-6.40090692946568
CDC40	-0.065969527465358	3.82832970168241	-0.403612520883567	0.687266970299513	0.868019406625072	-6.40091988822858
PAN3	0.0531974702460714	4.46840159412756	0.403480304651179	0.687363932771424	0.868060573788546	-6.40097240337201
RETREG1	-0.0856953214829184	2.9947388338295	-0.403388852386637	0.687431003513073	0.868060573788546	-6.40100871738359
EMID1	-0.11578429803142	2.55216318771195	-0.403328978813644	0.687474915913197	0.868060573788546	-6.40103248763215
TAF1C	-0.0483699000625997	4.36406585685462	-0.403320984677975	0.687480779042909	0.868060573788546	-6.40103566109656
PRAMEF7	-0.00287131060709923	0.00416227460545402	-0.403212500587573	0.68756034628706	0.868070346279808	-6.40107872026516
SUMF2	-0.071181163948876	6.74505170378911	-0.403186895658114	0.687579126636848	0.868070346279808	-6.4010888816097
MPP3	-0.0512184084645497	2.17585845032885	-0.402973001568474	0.687736018347782	0.868157055203115	-6.40117374057972
ECI1	-0.0550434466182361	5.20003204264072	-0.402969722126948	0.68773842393028	0.868157055203115	-6.40117504129486
HIST2H3D	-0.0404376436646402	0.733351788858531	-0.402806717027377	0.687857997780152	0.868250796802733	-6.40123968022348
ST7	0.0482891612820695	3.95868206236721	0.402331374661896	0.688206734583346	0.868633768615473	-6.40142802618322
USP54	0.069392088612819	3.87409174621851	0.401874985664535	0.68854162940719	0.868979185765851	-6.40160865355606
OR2A2	-0.00386886416024767	0.0158910499186765	-0.401817655763057	0.688583702035561	0.868979185765851	-6.40163132884875
GNAT1	0.0123119377394214	0.114865528904035	0.401773021703286	0.688616458257329	0.868979185765851	-6.40164898041131
ANKRD11	-0.0577709107183342	4.41262475961023	-0.401480582162872	0.688831089592077	0.869164417161665	-6.40176458396582
