logFC	AveExpr	t	P.Value	adj.P.Val	B
FAM207A	0.0171015566757724	5.1748690839147	0.0947712556757499	0.924665810504421	0.977248846942924	-6.28496519081958
CBY1	0.00918207881231936	5.29111311704945	0.0945581790590748	0.924834677019637	0.97737340722372	-6.28498485300125
OBP2B	0.0431616211594985	2.82227898245728	0.0944812183850281	0.924895670388654	0.97738395876445	-6.28499194386386
DDX49	0.0126729815013471	6.14229416753266	0.0943538310389274	0.924996629211603	0.977436740325568	-6.2850036681621
RIMKLB	-0.0159041982706172	3.35347750817726	-0.0941966110130615	0.925121233139912	0.977514500286416	-6.28501811635353
PDZD11	-0.00953607059715544	6.40918791981569	-0.0940134715226431	0.925266381754571	0.977586891476086	-6.28503491611378
HMGN3	-0.0118252712794362	7.74908248866124	-0.0938505663843753	0.925395495596412	0.977586891476086	-6.28504983226451
BCO1	-0.0124854904152101	0.528999015255206	-0.0936384275710614	0.925563633591963	0.977586891476086	-6.28506921764736
OR52M1	0.000562660337377657	0.00163642460339961	0.0936063632582992	0.925589047571695	0.977586891476086	-6.28507214388937
DPCD	0.0146096806985314	4.74063060312072	0.0935743410089755	0.925614428289004	0.977586891476086	-6.28507506529254
HIST1H3C	0.0178263326292459	0.986849094365542	0.0935293150764405	0.925650115807689	0.977586891476086	-6.28507917133657
ZNF627	-0.0133365918968265	4.20070413369506	-0.0934919513288709	0.925679730399716	0.977586891476086	-6.28508257714385
SERINC4	-0.000564891125897935	0.00479353023223765	-0.0934290607709308	0.925729577835851	0.977586891476086	-6.28508830671678
MALT1	-0.0119227116671663	3.55697142813828	-0.0934274313232109	0.925730869349885	0.977586891476086	-6.28508845511454
GPR148	0.000562958210530133	0.00235444974648133	0.0934193947649975	0.925737239196747	0.977586891476086	-6.28508918698553
HIST1H1E	0.0185215933293224	1.465775861985	0.093359384817193	0.925784803762702	0.977586891476086	-6.28509464996436
CPAMD8	-0.0252622008434047	2.66097400094767	-0.0932645564577971	0.925859966344995	0.977586891476086	-6.28510327546649
RNF38	-0.0143324701614134	4.75644193009258	-0.093257005312684	0.925865951540817	0.977586891476086	-6.2851039619351
RPE65	0.0102869166427963	0.269850300708057	0.0932089782214605	0.925904018919055	0.977586891476086	-6.28510832673917
FAM222A	0.0201346599655778	2.80956340651154	0.0930665204378708	0.926016935249085	0.977652239589384	-6.28512126038132
LHFPL3	-0.00399121848776712	0.0767477215391009	-0.0929548977523728	0.926105411807071	0.977691779373845	-6.28513138070577
MSGN1	-0.00814186897956357	0.173076891970546	-0.0927338337059493	0.926280638651175	0.977731969824067	-6.28515138774419
CCDC54	0.00234729755285412	0.13538125023536	0.0926667049698291	0.926333849091452	0.977731969824067	-6.28515745369258
SLC39A1	0.0124906559585858	7.56366228495084	0.0925835315080769	0.926399778049251	0.977731969824067	-6.28516496339717
RELCH	-0.0125967915033032	3.73798746745253	-0.0925550754218033	0.926422334401409	0.977731969824067	-6.28516753113989
EIF2B4	-0.00750617858867564	4.80716143235332	-0.0925450369553314	0.926430291630301	0.977731969824067	-6.28516843677535
GPR45	0.00593734386908551	0.267064908299923	0.0924865277424039	0.926476670496074	0.977731969824067	-6.28517371331811
GPRC5B	-0.0213353409059032	4.82420919457602	-0.0924562488002933	0.926500671994969	0.977731969824067	-6.28517644265717
ANKRD33	-0.0015087785629295	0.0266998736718647	-0.0923819106351704	0.926559598627394	0.977740305611824	-6.28518313969775
OR4D11	-0.00057867625942447	0.00250906636310104	-0.0922320442197507	0.926678396493893	0.977777864148391	-6.2851966246181
GABRE	0.0248858020338112	2.28239888374565	0.0922082598784417	0.926697250296685	0.977777864148391	-6.28519876271097
ZNF236	0.0122779127061019	2.67383651170198	0.0919588662199709	0.926894946692358	0.977932606881354	-6.28522114874824
LIMS3	0.000514918371118103	0.000742889983822709	0.0917437741868031	0.927065455582877	0.978004314066196	-6.2852404071215
OPN1MW	-0.000508453197517052	0.000323970178948918	-0.0916619623413158	0.927130310791892	0.978004314066196	-6.28524772034912
VKORC1	0.00971716177604609	5.94310142392565	0.0916600233127108	0.927131847935955	0.978004314066196	-6.28524789360133
HADHA	0.0102083926175993	7.55724104206239	0.0916155835736066	0.927167077136499	0.978004314066196	-6.28525186328774
ITGB3BP	0.0120922349280526	3.28714733729721	0.0913387759495842	0.927386517127526	0.978181936292003	-6.28527654645929
LONRF2	-0.0193966970546344	1.11514752957812	-0.0911906213528033	0.927503969384698	0.978251971012286	-6.28528972684918
CSH1	-0.000616683280859107	0.00474855930717678	-0.0911240585756155	0.927556738760968	0.978253779799587	-6.28529564155922
MRE11	0.0117512742740908	3.90513001868695	0.0910420467035372	0.927621756253818	0.978268505233057	-6.28530292312434
PTTG2	-0.00549582905269108	0.265626829805574	-0.0909765875951007	0.927673651373783	0.97826939097265	-6.28530873031963
LY6G6F	-0.00258981095011912	0.0334756592613228	-0.0904766824009658	0.928069979901073	0.978633475586619	-6.28535294160561
TNNT1	-0.0346530452740934	2.6884710844748	-0.0903238699556276	0.928191134349167	0.978643534825856	-6.28536640763056
PPP1CB	-0.0125091726267756	7.77186701146545	-0.0901826388623875	0.928303108242157	0.978643534825856	-6.28537883285466
PLA2G2E	-0.00135915121357362	0.0228838133208561	-0.0901622590826456	0.928319266299196	0.978643534825856	-6.28538062422114
PEX1	0.0122208928773175	3.53395201324888	0.0901426073172757	0.928334847180241	0.978643534825856	-6.2853823512124
GOLGA6L6	0.000536752690179911	0.00301310918287181	0.0901425492481442	0.928334893220331	0.978643534825856	-6.28538235631492
HSD17B10	0.0115546628972059	7.94256812843004	0.0900111876661829	0.928439043824771	0.978699483893186	-6.28539389065669
NXPE4	0.00309419275609668	0.125442900038119	0.0898799670447914	0.928543083908397	0.978755310307448	-6.28540539582999
SLC23A3	0.00852208249516806	0.803066396373636	0.0897680026175272	0.928631857431152	0.978793288581108	-6.28541519938811
PRAMEF15	-0.00051947749989348	0.00167582172460258	-0.0897056708457012	0.928681278973151	0.978793288581108	-6.28542065183746
SMC3	-0.0152690142716976	6.12996833156033	-0.0896359274933583	0.928736577330876	0.978797731600952	-6.28542674812323
AP1G1	0.0129751748792355	5.03559497121512	0.0894666005522961	0.928870835329993	0.978845211903348	-6.28544152931076
NLRP2	-0.0373719448741618	2.79642023016325	-0.0893830432427278	0.928937088019574	0.978845211903348	-6.28544881304627
POTEB2	-0.000495050298509328	0.000315430278696209	-0.0892798271996289	0.929018928831357	0.978845211903348	-6.28545780104949
TG	0.0103354339423225	0.363295146356136	0.089234306774184	0.929055022576274	0.978845211903348	-6.28546176164671
ODAM	-0.0364592158749162	1.45656628838799	-0.0892220974800694	0.929064703511554	0.978845211903348	-6.28546282359769
GUK1	0.0126590107743763	6.95515623999979	0.089192538958666	0.929088140957476	0.978845211903348	-6.28546539396377
OR52A1	0.000521680942774799	0.00151603670869729	0.0890362549345477	0.92921206220935	0.978921944358553	-6.28547897004146
PRAMEF5	0.000559061345679307	0.00242760687081911	0.0888309361092394	0.929374866943536	0.9790230794826	-6.28549676949247
GPD1L	-0.0167329128472389	4.25980838221418	-0.0887863127589789	0.929410250810944	0.9790230794826	-6.28550063253413
ZNF235	-0.00979587623479339	1.72797313863167	-0.0886452879049109	0.929522076708884	0.9790870491902	-6.28551282829147
OR10J1	0.000535937765192007	0.00273266841406379	0.0885761129881973	0.929576929592475	0.979091004173341	-6.28551880341695
TMPRSS3	-0.034851504102241	3.91952936369266	-0.0884404389633576	0.929684514537179	0.979150496512224	-6.28553050899535
KLHDC4	-0.00971314422321878	3.3127313781273	-0.0882574819340424	0.929829595378199	0.979249471091661	-6.28554626561114
PRKCZ	-0.0130686001660041	3.15702182374388	-0.0880629907414426	0.929983825144799	0.979358069447623	-6.28556297979672
ZBTB20	0.0102429240150154	0.741571657252396	0.0879742733741475	0.930054178104622	0.979378330768447	-6.28557059174614
NDUFB7	-0.0147917126407737	8.36969429579644	-0.0877582475063733	0.930225489146561	0.979449361360256	-6.28558909468201
CFC1B	-0.000486198226419133	0.000309790020373253	-0.0877050413531571	0.930267682752074	0.979449361360256	-6.28559364488706
RNF187	0.00989980122760681	7.35316050499559	0.0876958372021882	0.930274981858739	0.979449361360256	-6.28559443174868
ERVMER34-1	-0.0238850211984594	2.60184304932098	-0.0873739903865127	0.930530217633045	0.979541878027	-6.28562189446557
PKN1	0.0155281016587567	6.47048901020416	0.0872945993980177	0.930593178576293	0.979541878027	-6.28562865325852
TRPC3	0.00603734100795711	0.376538909493326	0.087242231649201	0.930634709007583	0.979541878027	-6.28563310811952
ARHGAP12	0.0134686247098861	4.4466192798952	0.0871923824575159	0.930674242265927	0.979541878027	-6.28563734624676
MC5R	-0.0103520326505105	0.165537946669685	-0.0871655801442554	0.930695498104007	0.979541878027	-6.28563962395079
BRD4	-0.0100986499487945	5.1724710466736	-0.0871099909109787	0.930739583851758	0.979541878027	-6.28564434578198
BARD1	0.0155581759187182	3.50212084983841	0.0870875393330028	0.930757389422002	0.979541878027	-6.28564625199814
HOMER2	-0.0183255634301673	2.86296494530282	-0.0870693348473246	0.93077182679597	0.979541878027	-6.28564779726088
KLHDC7B	-0.0378539616418641	3.92910760642786	-0.0868088548416429	0.930978407377665	0.97970547362497	-6.285669872372
MLIP	0.0085631933859534	0.432429173435127	0.0867163400727248	0.931051779805373	0.979725806295182	-6.2856776968816
HCN4	-0.0057134818218367	0.204963140800299	-0.0866555509956233	0.931099991265345	0.979725806295182	-6.28568283362425
ZNF296	0.0148758005808385	3.08762220708588	0.0862505347027122	0.931421213839903	0.979903093006501	-6.28571696599913
OR4Q3	-0.000522839240952111	0.00209133316777953	-0.086106563887243	0.931535401299865	0.979903093006501	-6.2857290604892
SPDYE1	-0.0057374742304811	0.376505660301707	-0.086059664139908	0.931572599168187	0.979903093006501	-6.28573299601222
PDE6C	0.0040583015177903	0.38666847936994	0.0859715860753001	0.931642457443128	0.979903093006501	-6.28574038115921
GPRC6A	0.000717970375625569	0.0120356473810229	0.0859706135986199	0.93164322875669	0.979903093006501	-6.28574046265699
ELK4	-0.0116790051611257	4.25901339923579	-0.0859490750014114	0.931660311971833	0.979903093006501	-6.28574226744878
WDHD1	-0.0151433154444645	3.55952707514015	-0.0859339837319077	0.931672281544904	0.979903093006501	-6.2857435317278
PSME3	-0.0112555353899877	6.21420656840742	-0.0858670596220105	0.931725362292734	0.979903093006501	-6.2857491356554
MYRFL	-0.00948521484394005	0.59765920238481	-0.0858605904525622	0.93173049332017	0.979903093006501	-6.28574967712352
CDH1	0.0236172736232056	7.251942990388	0.0857983193376737	0.931779883856712	0.979903093006501	-6.2857548871167
COPG1	0.010559995240448	7.74438952287258	0.0856144738165333	0.931925703079977	0.979953908099947	-6.28577024673895
CDK5	-0.0114227931395314	4.3882377222723	-0.0856084389888645	0.931930489713336	0.979953908099947	-6.28577075036833
EFNA1	-0.0161229492546253	7.48901349132625	-0.0855201155424823	0.932000545347097	0.979973794073189	-6.28577811723542
SPIN4	0.0170914562890445	3.37416845948999	0.0854117636899715	0.932086487669376	0.980010381378013	-6.28578714424331
EIF1AX	0.0116931471678727	5.97893047390927	0.0853335832888083	0.932148499154012	0.980021804789576	-6.28579365050084
MAP3K19	0.0019427023853805	0.0775179057568944	0.0850313379917303	0.932388239369841	0.980220073223172	-6.28581874764677
UNC119B	-0.0143970091578201	4.37376889791323	-0.0849287576647603	0.932469607243312	0.980245497571095	-6.28582724523713
NTF3	-0.0144992017422113	0.769435537267852	-0.0848718594956616	0.932514739821821	0.980245497571095	-6.28583195416844
RAX	-0.00402010604009989	0.132063257822168	-0.0845785149218321	0.932747429125446	0.980436309697333	-6.28585618149597
PKMYT1	-0.0159705743594216	4.02995733515567	-0.084075068184488	0.933146791037245	0.980795360854995	-6.28589756566995
INAVA	-0.0232633685764569	3.62762633684782	-0.0840188468307991	0.933191389997778	0.980795360854995	-6.28590217182623
KRT34	-0.0107340587437219	0.281348513103945	-0.0839017711392925	0.933284263828498	0.980839171742972	-6.28591175382677
SIX4	-0.0149857586374309	3.15666747881548	-0.0837952872884726	0.933368736160749	0.980874148718044	-6.2859204573422
DRD3	-0.00102508266527479	0.0298224666943765	-0.0836308982292514	0.933499145477072	0.980957394235285	-6.28593387207092
CUL1	0.00862307840063803	6.41115658309054	0.0833485723773097	0.933723117893645	0.981134262067065	-6.28595684939652
ELOA2	0.00361126004941126	0.0891940791917641	0.0832896453947184	0.933769866032827	0.981134262067065	-6.28596163541841
ZNF285	-0.0120032931813856	1.6503319507019	-0.0831112761480866	0.933911371894717	0.981218037898062	-6.28597610185772
GK2	-0.000478317336219083	0.00217973835424053	-0.0830600446516943	0.933952015823018	0.981218037898062	-6.28598025119879
B4GALT3	0.0112465997345117	6.21669939128846	0.0826813011034379	0.934252493139927	0.981431146964641	-6.28601084703083
BTC	-0.0189368167520585	2.57957125700979	-0.082675242590306	0.934257299756539	0.981431146964641	-6.28601133531622
PGBD1	0.0161514060316241	3.04517461041009	0.0824739852118819	0.934416971840194	0.981545068660159	-6.28602753530519
AFF2	0.012281076802699	0.631006752231065	0.0822312353700933	0.934609566463112	0.981687487449522	-6.28604702265709
NSD2	-0.0139271442934046	4.12040362739732	-0.0820646032102712	0.934741772535386	0.981687487449522	-6.2860603662268
USP6	0.00609055411002907	0.437903549753923	0.0820621666106845	0.934743705748743	0.981687487449522	-6.28606056114406
POLDIP3	-0.0120835692678058	6.67906908379985	-0.0820149123552098	0.934781197647798	0.981687487449522	-6.28606434013242
OR5M10	0.00058661868989103	0.00306864420506938	0.0819802228973045	0.934808720630655	0.981687487449522	-6.28606711291117
GRPEL2	-0.009935819791834	4.19571858351985	-0.0818597361344461	0.934904316716083	0.981721330052005	-6.28607673448151
NACC1	-0.010451611107273	6.13701305420459	-0.0818104543612737	0.934943417921246	0.981721330052005	-6.28608066584103
CDK4	0.0120903680533946	6.4503585632576	0.0816437456264132	0.935075689349397	0.981806415892586	-6.28609394716463
SYCP1	0.00916524622105963	0.300354163462166	0.0814822867445648	0.935203797127022	0.981858103345604	-6.28610678442173
REEP4	-0.0120251431847107	5.53490938286019	-0.0814525372661419	0.935227401709755	0.981858103345604	-6.2861091469682
CENPVL3	-0.00534595828195251	0.0988251414344232	-0.0813281646842341	0.935326085170392	0.981907668151368	-6.28611901464019
IDO1	0.0358707015247282	4.31933721863462	0.0812638667232958	0.935377102800841	0.981907668151368	-6.28612411010326
MAST2	0.0117694773764665	5.1429294196933	0.0810482514742589	0.93554818606811	0.981976021081813	-6.28614116769472
TRIM50	-0.0045920894328009	0.233033966554952	-0.081019369942425	0.935571102797242	0.981976021081813	-6.28614344910741
POLR3E	-0.00709795428913518	3.95071167527015	-0.0809793397238871	0.935602865802893	0.981976021081813	-6.28614660983384
DAOA	0.000468736564825235	0.00223026792159352	0.0808807939283939	0.935681059939415	0.981976021081813	-6.2861543842079
CANX	-0.0105652076684812	8.67870803148778	-0.0808588651900251	0.935698460044452	0.981976021081813	-6.2861561129
TRPV3	0.01291241785768	1.00944502451409	0.0805495783459362	0.935943877546426	0.982179781897534	-6.28618044475841
AMY1C	-0.000525384294643144	0.00471639257111497	-0.0801235003257871	0.936281978336278	0.982395006600586	-6.28621381198168
HYDIN	0.00407474152288778	0.208367518033475	0.0801206650460383	0.936284228222272	0.982395006600586	-6.28621403342679
ZNF714	-0.0139828672413111	2.48081781895763	-0.0800972835142874	0.936302782242049	0.982395006600586	-6.28621585930621
TRIM64	-0.000442439412506721	0.000281908298234371	-0.079903736008409	0.936456369942931	0.982495053361552	-6.28623095309841
ANKRD54	0.00738495196004862	4.30625282090124	0.0798269427088932	0.936517309167351	0.982495053361552	-6.2862369317024
OR10G2	0.00244491643378386	0.0611146658483795	0.0797832743559743	0.936551962300962	0.982495053361552	-6.28624032885976
TMEM52B	0.0095917082462802	1.10398680136207	0.0796835760226554	0.936631078625803	0.98249596238254	-6.28624807787513
MYOD1	0.00249798941132301	0.0723160013391787	0.0796529522685351	0.936655380452057	0.98249596238254	-6.2862504561499
GNL3	-0.0081777244389043	6.68765092782155	-0.0794555844679694	0.936812005335022	0.982547585779449	-6.2862657620229
GKN1	-0.00186834192362588	0.0679135830826726	-0.0794287234672905	0.936833321572587	0.982547585779449	-6.28626784215823
GPR180	0.0137540857394836	3.53089247722508	0.0793495929976829	0.936896117857454	0.982547585779449	-6.28627396599157
DMKN	-0.0297270317024374	3.37910484738847	-0.0793324663063643	0.936909709293686	0.982547585779449	-6.28627529060684
RPUSD4	0.00958387330802335	4.11523420115704	0.0792232408708561	0.936996389085914	0.982561052909114	-6.28628373161193
CLEC2L	0.0199581395655475	0.954731108811443	0.0791557278128301	0.93704996689181	0.982561052909114	-6.28628894324517
DSN1	-0.010986440762105	5.26899949273297	-0.0791224341902303	0.937076388542412	0.982561052909114	-6.28629151169234
PLRG1	0.00955552992209974	5.22858308900657	0.0788148675779973	0.937320475167996	0.982763207917591	-6.28631518792493
DBT	-0.00990162425432084	3.41309408437819	-0.0786952596834374	0.937415398291739	0.982808954184067	-6.286324370345
POTEB	-0.000434123985041425	0.000276609972769758	-0.0784182676815346	0.937635227926269	0.982954736789739	-6.28634558176594
GOLGA6D	0.000441055541432329	0.00167386138625214	0.0783907752217946	0.937657047077023	0.982954736789739	-6.28634768299671
HIST1H3H	0.0223826803722358	3.24772082330264	0.0782045256952896	0.937804863636888	0.983002188180276	-6.28636189852553
HTR3A	-0.0185821053958682	0.802110454270717	-0.0782044594247738	0.937804916232736	0.983002188180276	-6.28636190357762
ATP11C	0.0128354472092269	4.11383700705335	0.0781030204161452	0.937885424011121	0.983018365549503	-6.28636963169954
MYO19	0.0108876912511522	3.59119343208599	0.0780198684151066	0.937951418658066	0.983018365549503	-6.28637595914701
ZKSCAN8	0.0144456410640608	3.98849880432119	0.0779459680396873	0.938010070996793	0.983018365549503	-6.2863815769362
LDAH	-0.012273708771271	3.51933170082829	-0.0779264497160649	0.938025562116127	0.983018365549503	-6.28638305979954
DCAF4	-0.0107525901337393	3.91914058230685	-0.0777966392480004	0.938128589470775	0.983072567834264	-6.28639291242822
SSX4	0.000486937262019615	0.00273307010301086	0.0777059268168733	0.938200586304663	0.983077118028088	-6.28639978776262
HSDL1	0.0097968108027402	4.47490551500919	0.0776618821706838	0.938235543937145	0.983077118028088	-6.28640312312992
MT1G	0.0287810585395105	4.97955423996373	0.077535348709096	0.938335972483583	0.983115217081116	-6.28641269460586
PPIAL4G	-0.00109627833991914	0.0274293687865031	-0.0774867798619781	0.938374521433982	0.983115217081116	-6.28641636439489
TEX55	0.00450140441141156	0.157139963519129	0.0774176885582006	0.938429359249748	0.983118914848793	-6.28642158086806
UMOD	-0.00563517787749158	0.08251224509074	-0.0772536626750453	0.938559547891779	0.98318380330508	-6.2864339463766
LYRM2	0.0104699179858514	4.15159735352696	0.077168635389544	0.938627035376649	0.98318380330508	-6.28644034605455
FAM218A	0.0115183247563917	1.31140921413676	0.0770576213783904	0.938715149603997	0.98318380330508	-6.28644869104738
PNMA3	0.0183385447283986	1.64408217173896	0.0770331754733832	0.938734552950974	0.98318380330508	-6.28645052704756
SMIM34A	0.000433906420457116	0.000815122049973362	0.0770164144119003	0.938747856660218	0.98318380330508	-6.28645178554395
ANKRD40CL	-0.000630351024631388	0.0169880802458283	-0.076717313999678	0.938985263681995	0.983378696841425	-6.28647419731506
DIMT1	0.0084050771923474	4.7888205729974	0.0760904827384997	0.939482820561584	0.983846003431191	-6.28652088329209
RBM26	0.00930413289316512	4.29652106262573	0.0759570436951706	0.939588742936211	0.983860564265035	-6.28653077230178
CCNE2	0.0172020430983104	2.91314456958984	0.0758797316558756	0.939650112837619	0.983860564265035	-6.28653649386482
CLEC4E	-0.0183363581693348	2.18534607199301	-0.0758789089070113	0.939650765933414	0.983860564265035	-6.28653655472193
FGD4	0.0131882570075641	2.58541729274763	0.0756622080959241	0.939822783874495	0.983953573396799	-6.28655256068086
HIST2H3PS2	-0.000742036544373081	0.0052473073555049	-0.0756376234030754	0.939842299478535	0.983953573396799	-6.28655437366491
CDH16	-0.00393146873148659	0.102756778349905	-0.0755444130994678	0.939916291192078	0.983977274519554	-6.28656124205417
PPP1R1A	-0.024542194392438	2.76861982661921	-0.0754355856095192	0.940002680723516	0.98401395134087	-6.2865692505117
OR4K5	0.000440811965541593	0.00137815075940776	0.0751006036818973	0.94026860085105	0.984144455022716	-6.28659382889296
NAA35	-0.0111040277063443	4.56230615184152	-0.0750434561870295	0.940313967164575	0.984144455022716	-6.28659801101259
NEU1	0.00948958073629935	5.95685473452354	0.0750414054509488	0.940315595136978	0.984144455022716	-6.28659816102866
CARMIL1	0.0146992390250249	4.37812480118586	0.0750197391825832	0.940332794872704	0.984144455022716	-6.28659974571567
PPM1D	0.0105132155824554	3.69064003025906	0.0749328972305451	0.940401734513411	0.984162850784394	-6.28660609280835
OMA1	-0.00843522213106906	3.98172328966281	-0.0745961350379542	0.940669078065007	0.984388869732584	-6.28663063651408
SERP1	-0.00947954885265556	7.17963538764394	-0.0745257035064817	0.940724992015677	0.984393619792059	-6.28663575568686
MYL6B	-0.0111726088187689	4.95517913657985	-0.0744159245929673	0.940812143525859	0.984431055160495	-6.28664372510262
AWAT2	0.00994889976964086	0.366683037747275	0.0741399175491293	0.941031263737694	0.984606566072078	-6.28666370997945
PRR36	0.0236322280503045	3.44632106514139	0.0740704415491973	0.941086420999242	0.984610511781505	-6.28666872883901
ALOXE3	0.00768634710220584	0.505625104482137	0.0739108226393199	0.941213144145379	0.984655972469865	-6.2866802416883
MEX3B	0.0134510546255893	2.6535857424613	0.0738862544535002	0.941232649222799	0.984655972469865	-6.28668201151496
ZNF677	-0.0144853831062224	1.69025608068044	-0.0737074955652082	0.941374569850801	0.984750676033805	-6.28669487111533
RRP7A	-0.0100142772160128	5.66816158306424	-0.0735818662658586	0.941474310854237	0.984801248513923	-6.28670389002979
ZDHHC16	-0.00698429081441354	5.39694201324939	-0.0733259125612697	0.941677523327995	0.98496004282372	-6.28672221732076
ITLN2	0.00870753390187753	0.240592892368816	0.0731835114196588	0.941790583285088	0.985016710296516	-6.28673238615603
TMEM200C	0.0142111094321951	1.43831578006918	0.0731281785146017	0.941834515387635	0.985016710296516	-6.28673633213472
MUC5AC	0.00655370357904916	0.149870393037253	0.0730020985010106	0.941934618520407	0.98506763592782	-6.28674531218453
ZNF85	0.00940741114073207	2.70761673387588	0.0728862966137781	0.942026561998385	0.985085444926754	-6.28675354652357
PDE6H	-0.00476680538490087	0.161128276487107	-0.0728037219806293	0.94209212443894	0.985085444926754	-6.28675941018481
TBX20	0.0111551352471662	0.535984978770652	0.0727793485462929	0.942111476485167	0.985085444926754	-6.28676113968277
MMP26	-0.000532981173342106	0.00559743039873718	-0.0727216457314539	0.942157291567647	0.985085444926754	-6.28676523186942
ARHGEF11	-0.01147228838615	5.23542525199168	-0.0724198454071328	0.942396919199962	0.985260733210074	-6.28678658216353
OR10H2	0.000486208265322558	0.00447740135887422	0.0723593263195077	0.94244497162626	0.985260733210074	-6.28679085278564
FAM49A	0.0114894619966086	3.60287504751634	0.0722774627693714	0.942509971989052	0.985260733210074	-6.28679662393179
ARTN	0.0196309143629478	2.36514544007062	0.0722514561351027	0.942530621561539	0.985260733210074	-6.28679845595792
ATF7IP2	-0.0132872797708341	2.2915362033137	-0.072126308307694	0.942629990950795	0.985277433131763	-6.28680726272333
UCMA	-0.00866371310047812	0.154159580430466	-0.0720634055901896	0.942679937062756	0.985277433131763	-6.28681168347931
ITPR2	-0.0175867745066327	4.37768028471006	-0.0720025466863754	0.942728260560051	0.985277433131763	-6.28681595692679
GRIK2	-0.008983764452826	0.42949116015942	-0.071969049573113	0.942754858199983	0.985277433131763	-6.28681830751806
SRPRB	0.00798304771261016	6.3933700586275	0.0718901465697246	0.942817509635617	0.985277433131763	-6.28682384005236
RPL3	0.00859267640279704	10.1794181859585	0.0718427765063429	0.94285512310965	0.985277433131763	-6.28682715863938
CFTR	0.0122764678356034	0.404846113191854	0.0715438687109323	0.94309246924612	0.985471713106009	-6.28684804866785
TUNAR	-0.0217739410961248	0.812519679439485	-0.0714363464491312	0.943177847976535	0.985507184266462	-6.28685554187158
TNKS	0.0106389010453722	3.58984665653482	0.0712516465529482	0.943324511638351	0.985606683434344	-6.28686838726374
ZNF682	0.0098769420634226	2.21362190637084	0.0708982498468734	0.943605136899638	0.985819907732604	-6.28689287239774
COX10	-0.00835697787637191	4.20758091821763	-0.0707538449389901	0.943719807994416	0.985819907732604	-6.2869028424753
KLHL11	0.0134835890126557	1.95146592491154	0.0706623276267054	0.943792481970206	0.985819907732604	-6.28690915053775
MAGEA2	-0.00122623362733404	0.0245194728795007	-0.0706486056379345	0.943803378654091	0.985819907732604	-6.28691009565677
HMGXB4	0.009767942486123	4.2846385627597	0.0706134491893068	0.943831296573341	0.985819907732604	-6.28691251626336
SULT1A4	0.000522340147789572	0.0110272031339097	0.0705612605448688	0.943872739977064	0.985819907732604	-6.28691610735622
TMEM17	-0.00870182227403848	2.37559582505682	-0.0705411200454366	0.943888733743665	0.985819907732604	-6.28691749251103
NQO2	-0.0087272185213636	3.50367754089643	-0.0704194752336298	0.943985333559672	0.985867061445298	-6.28692585017862
PPP1R35	-0.0104103747482593	5.3233495037477	-0.0699550142372932	0.944354176083587	0.986198515802137	-6.28695762853139
DKKL1	-0.00989909961458468	1.44697288420388	-0.0698832332499954	0.944411180617179	0.986204296245342	-6.28696252101629
NOX5	-0.00591790044492418	0.392378386429625	-0.0696077626790042	0.944629946951406	0.986378987113673	-6.28698125005878
ZIM2	-0.00613958585918817	0.286778035841498	-0.0694676215674365	0.944741242342564	0.986438304556153	-6.28699074976408
CDC42BPG	0.0119557311177978	4.67272517612183	0.0693944544577784	0.944799349652308	0.986438304556153	-6.28699570191553
AKAP14	-0.00561370614473919	0.155949277586417	-0.0693417598456436	0.944841198450973	0.986438304556153	-6.28699926519965
PGA4	0.000382359936875152	0.000330836018136083	0.0691579304989118	0.944987192521629	0.986536972643944	-6.28701167480907
EXOC1	0.00941513912978476	4.56937885353529	0.0688496702569807	0.945232011645866	0.986720553333795	-6.28703241033827
KCNV1	0.00557598191530989	0.217667797740643	0.0688068320865718	0.945266033975009	0.986720553333795	-6.28703528457375
ZNF761	-0.00961844569962444	3.76116847501809	-0.068627313215368	0.945408610027436	0.986744356997087	-6.28704730997331
RPLP1	-0.00983632171462645	10.1893467296543	-0.0685953992618724	0.945433956659827	0.986744356997087	-6.2870494444992
FOXJ3	0.00928613784834731	5.11686881771095	0.0685835970424153	0.945443330207688	0.986744356997087	-6.28705023362482
TNFRSF10B	0.00970753804500468	4.80355919388521	0.0683130923607536	0.945658172282358	0.98690313492344	-6.28706828301944
CENPBD1	0.0117154960183168	3.25266512354797	0.0682623495873917	0.945698474000798	0.98690313492344	-6.28707166088072
TMEM235	0.000585292971098224	0.019054425080449	0.0679673924319478	0.945932742267608	0.98709385004845	-6.28709124598832
RTN3	-0.00910083315238186	7.00298368481262	-0.0676942872132041	0.946149658966567	0.987266438787692	-6.28710930451997
USH1C	0.00718326573545597	0.423349256289969	0.0676248402422941	0.946204818601164	0.987270231388418	-6.28711388496671
RYR1	0.0161375227242211	1.79775144944035	0.0672319240580311	0.946516904991181	0.987525606727534	-6.28713971161907
OR6C4	0.000397203439600413	0.0014544438230205	0.0671869240285757	0.946552648252068	0.987525606727534	-6.28714265989787
TBC1D30	-0.0122254160158	2.15232257653823	-0.0671144313353371	0.946610229004678	0.987531910380499	-6.28714740526966
ZBTB44	-0.00973257815253525	4.1252842368145	-0.0669945107658636	0.946705482213052	0.987577512232376	-6.28715524402455
HDHD3	-0.00875876055766955	5.25587900211713	-0.0665303732877066	0.947074155037633	0.987908317528232	-6.28718545082105
